date,gold_close,gold_open,gold_high,gold_low,silver_close,silver_open,silver_high,silver_low,gpr_level,gpr_war,gpr_terrorism,gpr_economic,gpr_political,gpr_nuclear,gpr_trade,gpr_sanctions,gpr_pandemic,event_count,composite_risk,risk_regime_encoded,gpr_ma7,gpr_ma30,gpr_ma90,gpr_momentum,gpr_volatility,gpr_spike,pandemic_severity,pandemic_phase_encoded,is_pandemic,is_lockdown,is_post_pandemic,gold_return,gold_lag1,gold_lag7,gold_lag14,gold_lag30,gold_ma7,gold_ma14,gold_ma30,gold_ma60,gold_ema7,gold_ema14,gold_ema30,gold_rsi,gold_macd,gold_bb_pct,gold_volatility,gs_ratio,gs_ratio_ma7,gs_ratio_ma30,day_of_week,month,quarter,year,target
2023-08-29,1937.12,1920.23,1938.41,1914.0,24.73,24.2207,24.8072,24.1585,4.719671714156276,6.315365975796052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.150941880821721,0.0,4.806665258563133,5.145175588194305,6.462621636049603,-0.4255038740380286,0.2618037253810529,0.0,1.0,13.0,0.0,0.0,1.0,0.0090953606367794,1919.66,1888.19,1914.59,1978.71,1906.5042857142853,1905.4007142857145,1931.1733333333327,1933.8608333333327,1911.086248148246,1912.3560708040536,1921.9074564856387,46.62392043967558,-8.43200696470376,0.5742111416042123,0.067617678614142,78.33077234128588,80.250538486651,81.38744222289564,1.0,8.0,3.0,2023.0,1919.19
2023-08-30,1942.24,1937.48,1949.04,1934.94,24.65,24.73,25.0243,24.5214,4.700315603074856,6.289465673243083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.138019375878559,0.0,4.781364932910078,5.115658560432498,6.388684304956604,-0.4153429573576428,0.2603236789601507,0.0,1.0,13.0,0.0,0.0,1.0,0.002643099033617,1937.12,1893.94,1912.06,1977.25,1913.4942857142853,1907.01,1929.787,1933.432,1917.5946861111845,1915.65792803018,1922.88891090592,63.46682606096832,-5.748708221166453,0.8408812378039879,0.0752710754541952,78.79269776876268,79.55970304702068,81.36860353379338,2.0,8.0,3.0,2023.0,1917.81
2023-08-31,1939.74,1942.61,1948.19,1938.86,24.435,24.6284,24.6921,24.3622,4.681038874429099,6.263671591877443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.125149868147129,0.0,4.7561683678453415,5.086262586613161,6.316770433643414,-0.4052237121840623,0.2578567902624138,0.0,1.0,13.0,0.0,0.0,1.0,-0.0012871735727819,1942.24,1897.47,1913.32,1969.62,1920.3942857142856,1909.1657142857143,1928.62,1933.4755,1923.7560145833884,1919.202204292823,1924.1373682668284,67.49768089053808,-3.172463242940239,0.8956897498059205,0.0674121553411679,79.38367096378147,79.22728759205415,81.3759791737045,3.0,8.0,3.0,2023.0,1921.66
2023-09-01,1938.8,1940.19,1953.44,1934.59,24.1632,24.4023,24.8302,24.1494,4.661841202659231,6.237983296069436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11233314027758,0.0,4.731075137830542,5.0569871702751605,6.246787826918099,-0.3951459676159299,0.2543866094996407,0.0,1.0,13.0,0.0,0.0,1.0,-0.0004846010290039,1939.74,1914.31,1907.9,1960.23,1926.4328571428573,1911.0528571428567,1927.624,1933.0085,1927.7520109375407,1921.94057705378,1925.1439896689687,65.10059442158212,-1.3173144623592634,0.847811775654696,0.0647295085549244,80.23771685869421,78.97879350937444,81.36834244458022,4.0,9.0,3.0,2023.0,1913.26
2023-09-04,1938.19,1940.49,1946.42,1936.15,23.97,24.1875,24.3064,23.9505,4.604719293002009,6.161548792449262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.074197475690656,0.0,4.700655823281259,5.028070467933313,6.182089461960322,-0.4233511749313043,0.2548634674188592,0.0,1.0,13.0,0.0,0.0,1.0,-0.0003146276047039,1938.8,1917.43,1901.56,1954.51,1929.9314285714288,1913.26,1926.909666666667,1932.645166666667,1930.514008203156,1924.188500113276,1926.0250225935515,68.61445783132517,0.0761760576101551,0.8406804451361211,0.0647679410176046,80.85899040467251,79.19793933345639,81.3839845244011,0.0,9.0,3.0,2023.0,1906.3
2023-09-05,1925.81,1938.59,1939.13,1925.22,23.5306,24.0037,24.0168,23.4687,4.585834619759424,6.136279318196948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06158971154316,0.0,4.670361263093528,4.999272357505592,6.118996152537026,-0.4134377377461673,0.2543796815008733,0.0,1.0,13.0,0.0,0.0,1.0,-0.0063874026798198,1938.19,1914.53,1891.76,1964.58,1932.8971428571429,1915.8764285714285,1926.3656666666668,1932.333,1932.433006152367,1926.055366764839,1926.80985984558,73.70260126828013,1.1184130626279511,0.828531363043534,0.0631663075982629,81.84279193900709,79.39979042947446,81.4059016303536,1.0,9.0,3.0,2023.0,1910.32
2023-09-06,1916.28,1926.16,1929.8,1914.8,23.185,23.5687,23.6093,22.9967,4.567027395512273,6.111113478006544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.049033653806218,0.0,4.645778386084738,4.970592352628032,6.057435977274553,-0.4035649571157584,0.2529416051839424,0.0,1.0,13.0,0.0,0.0,1.0,-0.0049485670964425,1925.81,1919.66,1888.89,1972.1,1934.508571428572,1918.308571428572,1925.0733333333333,1932.041,1930.777254614275,1926.0226511961928,1926.7453527587688,71.32122730118967,0.9346567211157436,0.6534902285813567,0.0663121774517685,82.65171447056287,79.79879412138484,81.48220283428661,2.0,9.0,3.0,2023.0,1923.57
2023-09-07,1919.19,1916.86,1923.67,1916.1,22.9475,23.1727,23.2068,22.8284,4.548297302630116,6.08605084685856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.036529090423759,0.0,4.621296327295286,4.942029968931318,5.997340496370432,-0.3937326663012017,0.2505446707617387,0.0,1.0,13.0,0.0,0.0,1.0,0.0015185672239965,1916.28,1937.12,1888.19,1944.99,1934.0257142857145,1920.265,1923.2126666666663,1931.5958333333333,1927.1529409607065,1924.723631036701,1926.070168709816,65.83053982198578,0.0198087986079826,0.5185264730894313,0.0652834223025706,83.63394705305589,80.29976496382382,81.59902381963066,3.0,9.0,3.0,2023.0,1933.14
2023-09-08,1917.81,1919.57,1930.19,1917.36,22.909,22.975,23.1859,22.8498,4.529644024785183,6.061091001476597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.024075810209393,0.0,4.596914673253905,4.913584724032609,5.93864458190209,-0.3839406992474261,0.2471728949174575,0.0,1.0,13.0,0.0,0.0,1.0,-0.0007190533506323,1919.19,1942.24,1893.94,1959.2,1931.4642857142856,1922.4792857142857,1922.352666666667,1930.9548333333328,1925.1622057205293,1923.9858135651407,1925.6262868575693,67.47069431920644,-0.4650413833976472,0.5543341024925671,0.0627863665928906,83.71426077087608,81.05736135121954,81.70061294367206,4.0,9.0,3.0,2023.0,1930.94
2023-09-11,1921.66,1919.16,1930.9,1916.9,23.07,22.917,23.2356,22.8925,4.474141937623663,5.986823973158889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.987021569681243,0.0,4.567357967995986,4.885488020973628,5.883787343615318,-0.4113460833499651,0.2476362304388874,0.0,1.0,13.0,0.0,0.0,1.0,0.0020074981358946,1917.81,1939.74,1897.47,1964.19,1927.974285714285,1924.1842857142856,1920.973,1930.2956666666664,1923.324154290397,1923.1623717564555,1925.1220102861128,64.14937759336087,-0.9496956127939028,0.5318243407231558,0.0626464307247902,83.29692241005635,81.76044178009288,81.80688498717859,0.0,9.0,3.0,2023.0,1929.68
2023-09-12,1913.26,1922.9,1925.05,1907.15,23.105,23.045,23.197,22.8291,4.455792782516344,5.96227107268876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.974771327544289,0.0,4.537922479404144,4.857506546883601,5.830099166351054,-0.4017137643672575,0.247166163377953,0.0,1.0,13.0,0.0,0.0,1.0,-0.0043712207154231,1921.66,1938.8,1914.31,1944.08,1925.3914285714288,1925.9121428571427,1919.5553333333328,1929.821333333333,1922.9081157177973,1922.9620555222607,1924.8986547837835,64.28487067438283,-1.0114652157362798,0.5763662379208141,0.0629577658791686,82.80718459207964,82.3194777009893,81.94021127986746,1.0,9.0,3.0,2023.0,1919.57
2023-09-13,1906.3,1913.55,1916.3,1905.5,22.835,23.1018,23.1055,22.7356,4.437518880160913,5.937818867499497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.962571325564265,0.0,4.514036706141131,4.829639829190526,5.796652844452512,-0.3921209490296133,0.2457688670066293,0.0,1.0,13.0,0.0,0.0,1.0,-0.0036377700887491,1913.26,1938.19,1917.43,1933.56,1921.7428571428568,1925.837142857143,1918.528,1929.4438333333333,1920.4960867883483,1921.668448119293,1924.1477738299911,49.31129476584026,-1.7184190047566972,0.4491152481687719,0.0641110442332379,83.48149770089773,82.68654452004435,82.03696261720857,2.0,9.0,3.0,2023.0,1924.99
2023-09-14,1910.32,1906.68,1912.99,1900.95,22.63,22.832,22.9876,22.2928,4.41931992193408,5.913466944624026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.950421357698437,0.0,4.490248892166082,4.801887397260488,5.763343691145592,-0.3825674753264083,0.2434399031463569,0.0,1.0,13.0,0.0,0.0,1.0,0.0021087971463042,1906.3,1925.81,1914.53,1933.74,1917.1871428571428,1925.0421428571428,1917.619333333333,1929.011166666667,1916.9470650912613,1919.619321703388,1922.9963045506368,43.04983139752715,-2.807930731143188,0.3311826348315846,0.0643342267574781,84.415377817057,83.0611884195051,82.10476766553673,3.0,9.0,3.0,2023.0,1915.66
2023-09-15,1923.57,1910.9,1930.84,1909.74,23.0084,22.6585,23.2971,22.616,4.401195600478266,5.889214892788912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.938321218749088,0.0,4.466558635732652,4.77424878238972,5.730171143880464,-0.3730531819114544,0.2401637417238633,0.0,1.0,13.0,0.0,0.0,1.0,0.006936010720717,1910.32,1916.28,1919.66,1941.62,1914.974285714285,1924.7414285714283,1916.8386666666663,1928.9578333333327,1915.290298818446,1918.379412142936,1922.1784784505955,47.40731617194235,-3.3088538132849408,0.364891764564029,0.0616886797763819,83.60294501138713,83.42870068779793,82.18212452463356,4.0,9.0,3.0,2023.0,1900.49
2023-09-18,1933.14,1924.19,1934.61,1922.15,23.23,23.0652,23.29,22.9545,4.347267402037942,5.817053876050297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.902317736025236,0.0,4.437840078505198,4.746948825657028,5.697405062465544,-0.3996814236190857,0.2406139383060456,0.0,1.0,13.0,0.0,0.0,1.0,0.0049751243781095,1923.57,1919.19,1937.12,1936.39,1916.0157142857145,1925.020714285714,1916.237,1928.9946666666667,1917.3602241138344,1919.0714905238776,1922.268254034428,52.18900459075122,-2.60662712478279,0.5586484078498183,0.0651091135100028,83.21739130434783,83.56459076505855,82.22648822840299,0.0,9.0,3.0,2023.0,1874.7
2023-09-19,1930.94,1933.68,1937.94,1929.71,23.23,23.275,23.4308,23.09,4.329438579223402,5.7931972292725735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.890414877543876,0.0,4.409239300567802,4.719760830312126,5.664773359869741,-0.3903222510887234,0.2401572010725698,0.0,1.0,13.0,0.0,0.0,1.0,-0.0011380448389667,1933.14,1917.81,1942.24,1924.82,1918.008571428572,1924.7364285714284,1916.1286666666665,1929.1661666666664,1921.305168085376,1920.9472917873609,1922.969656999949,47.5558830754116,-1.2633255639930212,0.7186398635043201,0.0664406307591162,83.12268618166165,83.50508280095741,82.21222272616488,1.0,9.0,3.0,2023.0,1864.56
2023-09-20,1929.68,1931.69,1947.8,1927.9,23.24,23.2775,23.6063,23.0429,4.311682875196725,5.769438422330547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8785608345448,0.0,4.386030863078239,4.692684337183873,5.6322754849845245,-0.3810014619871475,0.2387995282381538,0.0,1.0,13.0,0.0,0.0,1.0,-0.000652531927455,1930.94,1921.66,1939.74,1914.59,1919.8842857142856,1923.929285714286,1916.3326666666665,1929.4593333333328,1923.713876064032,1922.2796528823792,1923.483872677372,42.80254777070073,-0.3719830241832369,0.65748849711476,0.0665009629885946,83.03270223752152,83.42057214535534,82.1639689732279,2.0,9.0,3.0,2023.0,1848.31
2023-09-21,1919.57,1930.99,1931.74,1913.4,23.38,23.2824,23.4856,22.806,4.29399999008634,5.745777053967768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.866755406828089,0.0,4.36291760701681,4.665718888984255,5.599910888961544,-0.3717188988979156,0.2365366074789501,0.0,1.0,13.0,0.0,0.0,1.0,-0.0052392106463248,1929.68,1913.26,1938.8,1912.06,1921.03,1923.2107142857144,1916.8356666666664,1929.830333333333,1925.205407048024,1923.2663658313952,1923.8836228272187,43.48951592026932,0.2300885728093362,0.6131929950031711,0.06662695843577,82.10307955517537,83.3828264064218,82.11656617911616,3.0,9.0,3.0,2023.0,1827.4
2023-09-22,1924.99,1920.08,1929.65,1919.58,23.53,23.4255,23.786,23.385,4.2763896252504905,5.722212724573396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.854998395014875,0.0,4.339899142029607,4.638864030300671,5.567679025203361,-0.3624744050501807,0.2333533491124608,0.0,1.0,13.0,0.0,0.0,1.0,0.0028235490240002,1919.57,1906.3,1938.19,1913.32,1921.9314285714288,1921.837142857143,1917.086,1930.0206666666668,1923.796555286018,1922.773517053876,1923.6053245803007,38.87539048941348,-0.1073207295221436,0.3762477869083885,0.0629383406615676,81.81002974925626,83.28223997257831,82.0431356151999,4.0,9.0,3.0,2023.0,1822.81
2023-09-25,1915.66,1925.24,1927.26,1915.0,23.11,23.545,23.6628,23.0328,4.223990684314171,5.652097998635061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.820015873452681,0.0,4.311994965226762,4.612338226328499,5.535842101025838,-0.3883475420143281,0.2337907793400919,0.0,1.0,13.0,0.0,0.0,1.0,-0.0048467784248229,1924.99,1910.32,1925.81,1907.9,1924.6014285714289,1920.8942857142847,1917.475,1930.111,1924.0949164645133,1923.0690481133588,1923.6946584783464,42.7663305567734,0.0619149536030363,0.4898862991772176,0.0634287521642863,82.89311986153182,83.04345883662953,81.95678239376547,0.0,9.0,3.0,2023.0,1821.08
2023-09-26,1900.49,1916.03,1916.89,1899.17,22.86,23.1274,23.1584,22.8293,4.206667438579252,5.628917861682631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.808450547768227,0.0,4.284205227812618,4.585921208822697,5.504135745048434,-0.3792537702434444,0.2333469939363063,0.0,1.0,13.0,0.0,0.0,1.0,-0.0079189417746364,1915.66,1923.57,1916.28,1901.56,1925.3642857142856,1920.1692857142857,1917.7336666666667,1930.0148333333327,1921.986187348385,1922.0811750315777,1923.1762934152275,44.24537929470474,-0.550472074759,0.2751328914572369,0.065575056216673,83.13604549431321,82.82599341441166,81.90711917700186,1.0,9.0,3.0,2023.0,1820.01
2023-09-27,1874.7,1900.69,1903.95,1872.47,22.5181,22.8396,22.8887,22.3985,4.189415238181606,5.605832790093411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.796932653291325,0.0,4.261654918690284,4.559612531632968,5.472559421790562,-0.370197293451362,0.2320278210227143,0.0,1.0,13.0,0.0,0.0,1.0,-0.0135701845313577,1900.49,1933.14,1919.19,1891.76,1922.0671428571427,1919.0414285714287,1917.698,1929.604833333333,1916.6121405112888,1919.202351694034,1921.7126615819868,41.58584674411178,-2.234131745700324,0.0055902652375491,0.0702996490151251,83.25302756449257,82.75929348340108,81.86244626729801,2.0,9.0,3.0,2023.0,1832.26
2023-09-28,1864.56,1875.73,1880.15,1857.76,22.6,22.57,22.7465,22.3885,4.172233791753201,5.582842393989492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.785461995499179,0.0,4.239197091908827,4.533411750438754,5.441112597967722,-0.3611779586855528,0.229829070561281,0.0,1.0,13.0,0.0,0.0,1.0,-0.0054088654184669,1874.7,1930.94,1917.81,1888.89,1913.7185714285715,1915.8635714285715,1917.1293333333333,1928.8945,1906.1341053834665,1913.268704801496,1918.6795866412133,30.93993659497912,-5.585100071985607,-0.2500951873673184,0.0751277102358148,82.50265486725662,82.76438437770749,81.82066758874703,3.0,9.0,3.0,2023.0,1860.88
2023-09-29,1848.31,1865.43,1880.24,1846.34,22.16,22.6245,23.57,22.1058,4.155122809120954,5.559946285091916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774038380666765,0.0,4.216831368183716,4.507318422741716,5.409794742482498,-0.3521956136207622,0.2267360807719957,0.0,1.0,13.0,0.0,0.0,1.0,-0.008715192860514,1864.56,1929.68,1921.66,1888.19,1904.2357142857145,1912.06,1916.3183333333327,1928.123833333333,1895.7405790376,1906.7742108279635,1915.1880004062969,28.779787997130896,-8.955743631645191,-0.1863556513792236,0.0746445740733827,83.40749097472924,82.67580847564963,81.79583321080969,4.0,9.0,3.0,2023.0,1860.09
2023-10-02,1827.4,1848.13,1849.06,1826.6,21.07,22.1827,22.2012,21.0144,4.104209760091767,5.491819822694426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7400478685755925,0.0,4.189718478184492,4.481544818656567,5.378860627162141,-0.3773350585647996,0.22716110666428,0.0,1.0,13.0,0.0,0.0,1.0,-0.0113130373151688,1848.31,1919.57,1913.26,1893.94,1892.6114285714289,1906.8207142857143,1914.989,1926.8576666666663,1883.8829342782,1898.978982717568,1910.8732907026647,23.398853992891915,-12.790797775177223,-0.1765739029166866,0.0781879995575923,86.72994779307072,82.72934972382215,81.80386222934405,0.0,10.0,4.0,2023.0,1873.61
2023-10-03,1822.81,1827.96,1833.36,1814.7,21.15,21.0926,21.3959,20.6802,4.087377754641155,5.46929701158272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.728810504173006,0.0,4.162716782383158,4.455876916148529,5.348053377481728,-0.3684991615073745,0.2267299058114077,0.0,1.0,13.0,0.0,0.0,1.0,-0.0025117653496772,1827.4,1924.99,1906.3,1897.47,1879.4442857142856,1900.6878571428567,1912.771,1925.231166666667,1869.7622007086493,1889.4351183552253,1905.4879171089444,21.452320787338834,-17.31773993577758,-0.173942653666355,0.0838400686550623,86.18486997635934,83.39033090066435,81.99087362399545,1.0,10.0,4.0,2023.0,1868.65
2023-10-04,1821.08,1824.3,1831.05,1816.15,20.96,21.1385,21.4063,20.6842,4.070614779874655,5.446866570038248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.717619225957511,0.0,4.140805938891798,4.430314281718924,5.31737247314545,-0.3596995018442692,0.2254481410652611,0.0,1.0,13.0,0.0,0.0,1.0,-0.0009490841064071,1822.81,1915.66,1910.32,1914.31,1864.847142857143,1894.724285714285,1910.282333333333,1923.4115,1858.0241505314875,1880.551769241196,1900.1538579406256,21.795824606445592,-21.03329017629608,-0.0712952136792573,0.0833633311196338,86.88358778625954,84.01530807596478,82.15959830512278,2.0,10.0,4.0,2023.0,1931.7
2023-10-05,1820.01,1820.49,1829.3,1812.7,20.9,21.0261,21.314,20.7026,4.05392055268665,5.424528119238988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.706473844922457,0.0,4.118984955192856,4.404856483646912,5.28681739599131,-0.3509359309602624,0.2233117412059248,0.0,1.0,13.0,0.0,0.0,1.0,-0.0005875634239023,1821.08,1900.49,1923.57,1917.43,1851.3357142857144,1888.35,1907.1746666666663,1921.1446666666668,1848.788112898616,1872.622200009036,1895.0523187186493,19.379632171287497,-23.84264389549048,0.0100518527106043,0.0826264295298069,87.08181818181819,84.58537492235448,82.43226136166075,3.0,10.0,4.0,2023.0,1919.44
2023-10-06,1832.26,1820.4,1834.97,1810.1,21.59,20.9221,21.6568,20.8,4.03729479113258,5.402281281916523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6953741728363365,0.0,4.09725346275728,4.379503091982214,5.256387629982377,-0.3422083008496344,0.2203064602217194,0.0,1.0,13.0,0.0,0.0,1.0,0.006730732248724,1820.01,1874.7,1933.14,1914.53,1839.8385714285712,1880.952857142857,1903.9273333333333,1918.8083333333327,1841.593584673962,1865.607240007831,1890.210878801317,11.225101093305511,-25.857349585508928,0.0707592636730624,0.0824762135950858,84.86614173228347,85.14905673485518,82.68678754330315,4.0,10.0,4.0,2023.0,1923.07
2023-10-09,1860.88,1832.74,1864.15,1832.63,21.89,21.615,22.0165,21.5667,44.20619865498014,59.15206391740549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.51289224547316,1.0,9.81639130036113,5.695072795995759,5.673201535161313,38.51112585898439,7.276609119081452,1.0,1.0,13.0,0.0,0.0,1.0,0.0156200539224782,1832.26,1864.56,1930.94,1919.66,1833.775714285714,1873.747142857143,1901.185,1916.7638333333327,1839.260188505472,1861.16094134012,1886.4721124270384,12.97166348553813,-26.16394407671441,0.1817914498188595,0.0874533043168771,85.01050708085884,85.37950161596817,82.88066673119147,0.0,10.0,4.0,2023.0,1947.69
2023-10-10,1860.09,1861.27,1865.65,1852.65,21.81,21.846,21.9707,21.6239,43.86063674806204,58.68966948795057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.28218859681493,1.0,15.488607577352711,6.999771630459284,6.086480850508933,36.86086511760275,10.06892430123217,1.0,1.0,13.0,0.0,0.0,1.0,-0.0004245303297365,1860.88,1848.31,1929.68,1937.12,1833.25,1868.742857142857,1899.2256666666665,1915.1995,1844.665141379104,1861.123482494771,1884.821008399488,28.461633054599176,-23.82291190798128,0.364353823066017,0.1070396231472012,85.28610729023384,85.73776621791134,83.07618634810375,1.0,10.0,4.0,2023.0,1973.7
2023-10-11,1873.61,1859.99,1877.22,1858.6,22.06,21.8427,22.1332,21.7873,43.51783663762676,58.23097060271909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.05332877559452,1.0,21.11912570271485,8.29368899827768,6.496255011853846,35.22414763934908,12.0604351298781,1.0,1.0,13.0,0.0,0.0,1.0,0.0072684655043573,1860.09,1827.4,1919.57,1942.24,1834.9328571428573,1863.7721428571424,1896.658,1913.2225,1848.521356034328,1860.985684828801,1883.225459470488,28.544120367515603,-21.780303662871347,0.3745404642299326,0.1063901693583644,84.9324569356301,86.00613997726914,83.30803084640203,2.0,10.0,4.0,2023.0,1981.04
2023-10-12,1868.65,1874.1,1885.3,1866.92,21.84,22.0476,22.26,21.7488,43.17777599095796,57.77593737842983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.826297872069155,1.0,26.70346830790297,9.576913568828642,6.90255321201309,33.60086242212932,13.611122601323476,1.0,1.0,13.0,0.0,0.0,1.0,-0.0026472958619989,1873.61,1822.81,1924.99,1939.74,1841.5342857142853,1860.4892857142856,1894.3703333333333,1911.4951666666664,1854.7935170257456,1862.668926851628,1882.6051072465857,36.1215122599348,-18.853242460430465,0.4636904595474562,0.1100486992045464,85.56089743589745,85.74935556906334,83.51268948529761,3.0,10.0,4.0,2023.0,1972.59
2023-10-13,1931.7,1869.02,1933.76,1868.94,22.7,21.844,22.8277,21.8019,42.840432657020045,57.32454017490759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.60108109778954,1.0,32.24201371892374,10.849533283974004,7.305404402789771,31.99089937304604,14.86297648888348,1.0,1.0,13.0,0.0,0.0,1.0,0.0337409359698177,1868.65,1821.08,1915.66,1938.8,1848.0828571428567,1856.465,1892.0006666666663,1909.8123333333333,1858.2576377693088,1863.4664032714109,1881.704777746806,32.939680232558175,-16.740778641305724,0.4458144698306465,0.1097998053550023,85.09691629955948,85.66021663471163,83.71859703436813,4.0,10.0,4.0,2023.0,1970.11
2023-10-16,1919.44,1929.3,1931.8,1907.65,22.6,22.75,22.75,22.465,41.84448771539884,55.99187189223549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.936169464606635,1.0,37.64066617073977,12.0908588980539,7.698085895719453,29.753628817344943,15.84602294625409,1.0,1.0,13.0,0.0,0.0,1.0,-0.0063467412124035,1931.7,1820.01,1900.49,1938.19,1863.885714285714,1857.6107142857145,1891.764,1909.3368333333333,1876.618228326982,1872.564216168556,1884.9302759566897,53.6647779199415,-9.865306661748036,0.820267204228056,0.1627352876605672,84.93097345132743,85.40497785089734,83.88057034906365,0.0,10.0,4.0,2023.0,1979.62
2023-10-17,1923.07,1920.14,1931.56,1911.85,22.825,22.6437,23.01,22.3617,41.51779570400914,55.55472716305728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.71806371421512,1.0,42.99502344400785,13.321924267528887,8.087433815721704,28.195871436480253,16.656727350905186,1.0,1.0,13.0,0.0,0.0,1.0,0.0018911765931728,1919.44,1832.26,1874.7,1925.81,1878.09,1858.9642857142856,1891.139,1908.752333333333,1887.3236712452367,1878.814320679416,1887.156709765936,54.38799610985043,-5.344121416661892,0.7563704627200537,0.1627031159700876,84.25279299014238,85.0977143179701,84.01630311728549,1.0,10.0,4.0,2023.0,1984.82
2023-10-18,1947.69,1923.7,1962.74,1923.05,22.87,22.819,23.33,22.6791,41.19371292391727,55.12107383149299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.501699935865503,1.0,42.56466833957029,14.542813785142387,8.473475938925679,26.65089913877488,17.321923185483133,1.0,1.0,13.0,0.0,0.0,1.0,0.0128024460888058,1923.07,1860.88,1864.56,1916.28,1891.0628571428567,1862.4192857142857,1891.0476666666664,1908.0605,1896.260253433928,1884.71507792216,1889.4736962326488,62.48129225370282,-1.451407946390418,0.7843792452701036,0.1618507873902146,85.16353301268036,85.01009306909279,84.09663648565665,2.0,10.0,4.0,2023.0,2005.78
2023-10-19,1973.7,1947.99,1977.86,1945.18,23.04,22.8255,23.0956,22.6313,40.87221828345966,54.690883674907134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.28706404836529,1.0,42.13775141605567,15.75361115117004,8.856239812092971,25.11860713228962,17.86036638630541,1.0,1.0,13.0,0.0,0.0,1.0,0.0133542812254516,1947.69,1860.09,1848.31,1919.19,1903.4642857142856,1868.357142857143,1892.0946666666669,1907.6536666666664,1909.1176900754456,1893.1117341992056,1893.2295867982848,69.95918367346941,3.578967655063252,0.9161738709180188,0.167922908662286,85.6640625,85.03195391649585,84.1803637703939,3.0,10.0,4.0,2023.0,1995.88
2023-10-20,1981.04,1974.31,1997.27,1971.93,23.35,23.0242,23.71,22.8682,40.55329086252674,54.264128700219615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.074142085054618,1.0,41.714244876755664,16.95439937909476,9.235752754503332,23.598891483431977,18.285643361166127,1.0,1.0,13.0,0.0,0.0,1.0,0.0037189035821045,1973.7,1873.61,1827.4,1917.81,1919.6942857142856,1877.3135714285715,1893.9116666666664,1908.1321666666663,1925.2632675565844,1903.8568363059785,1898.4212263596853,78.75785514425947,9.554230959278584,1.0028584051316831,0.1736613410232826,84.84111349036402,85.08594751789101,84.24803428529204,4.0,10.0,4.0,2023.0,1982.7
2023-10-23,1972.59,1972.9,1983.4,1964.36,22.98,22.9865,23.3507,22.9076,39.61170525977538,53.00419834085174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.4455217720805,1.0,41.20480620087244,18.12565148983315,9.605674573464684,21.486053769942234,18.58161826178937,1.0,1.0,13.0,0.0,0.0,1.0,-0.0042654363364698,1981.04,1868.65,1822.81,1921.66,1935.0414285714287,1888.287857142857,1896.0193333333327,1908.4961666666668,1939.2074506674385,1914.1479247985144,1903.751469820351,87.57581686558399,14.712351998657596,0.982310709482281,0.1722880716471309,85.83942558746736,85.07289845428159,84.2855960426083,0.0,10.0,4.0,2023.0,1982.15
